rid,PrimaryKey,DBKey,ProjectKey,DateVisited,EcologicalSiteId,PercentCoveredByEcoSite,Latitude_NAD83,Longitude_NAD83,LocationStatus,LocationType,Latitude_NAD83_Actual,Longitude_NAD83_Actual,BareSoilCover,TotalFoliarCover,AH_AnnGrassCover,AH_ForbCover,AH_GrassCover,AH_PerenForbCover,AH_PerenForbGrassCover,AH_PerenGrassCover,AH_ShrubCover,FH_CyanobacteriaCover,FH_DepSoilCover,FH_DuffCover,FH_EmbLitterCover,FH_HerbLitterCover,FH_LichenCover,FH_MossCover,FH_RockCover,FH_TotalLitterCover,FH_VagrLichenCover,FH_WaterCover,FH_WoodyLitterCover,GapCover_101_200,GapCover_200_plus,GapCover_25_50,GapCover_25_plus,GapCover_51_100,Hgt_Forb_Avg,Hgt_Grass_Avg,Hgt_Herbaceous_Avg,Hgt_PerenForb_Avg,Hgt_PerenForbGrass_Avg,Hgt_PerenGrass_Avg,Hgt_Woody_Avg,RH_AnnualProd,RH_BareGround,RH_BioticIntegrity,RH_CommentsBI,RH_CommentsHF,RH_CommentsSS,RH_Compaction,RH_DeadDyingPlantParts,RH_FuncSructGroup,RH_Gullies,RH_HydrologicFunction,RH_InvasivePlants,RH_LitterAmount,RH_LitterMovement,RH_PedestalsTerracettes,RH_PlantCommunityComp,RH_ReprodCapabilityPeren,RH_Rills,RH_SoilSiteStability,RH_SoilSurfLossDeg,RH_SoilSurfResisErosion,RH_WaterFlowPatterns,RH_WindScouredAreas,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,DateLoadedInDb,mlra_name,mlrarsym,na_l1name,na_l2name,us_l3name,us_l4name,State,modis_landcover,horizontal_flux_total_MD,vertical_flux_MD,PM2_5_MD,PM10_MD
18015,16052416232644662016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-05-25T00:00:00.000Z,R010AY038ID,NA,43.171968,-114.6584739,NA,NA,NA,NA,19.33333333,60,0,18,38.66666667,13.33333333,50,38.66666667,7.33333333,0,0,0,0,14.66666667,0,2,4,14.66666667,0,0,0,NA,NA,NA,NA,NA,13,31,29.2,9,31.22222222,32.07692308,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94444444,4.3,3.5,2022-07-31T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,0.091672408,0,0,0
18016,16060314250053212016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-03T00:00:00.000Z,R011XY001ID,NA,43.02379612,-114.8439573,NA,NA,NA,NA,6.66666667,74,53.33333333,10,65.33333333,0.66666667,14.66666667,14,13.33333333,0,0,0,0,18,0,0,1.33333333,18,0,0,0,NA,NA,NA,NA,NA,NA,37.36666667,37.36666667,NA,43.11111111,43.11111111,95.45454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333,5,4.14285714,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,0.005914305,0,0,0
18017,16060413465021592016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-04T00:00:00.000Z,R010AY030ID,NA,43.11016842,-114.8277242,NA,NA,NA,NA,6,62,33.33333333,5.33333333,46,2.66666667,20.66666667,18,20.66666667,0,0,0,0,9.33333333,0,0,22.66666667,9.33333333,0,0,0,NA,NA,NA,NA,NA,27,31.82758621,31.66666667,27,37.57142857,38.1,30.72727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64705882,3,2.5,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,0.204712769,0,0,0
18018,16060610442056372016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-06T00:00:00.000Z,R010AY026ID,NA,43.11677776,-114.6561279,NA,NA,NA,NA,18.66666667,64,9.33333333,24,21.33333333,16.66666667,26.66666667,12.66666667,33.33333333,0,0,0,0,12.66666667,0,0,4,13.33333333,0,0,0.66666667,NA,NA,NA,NA,NA,22.0625,30.64285714,26.06666667,22.41666667,27.2,34.375,52.91304348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22222222,3,3.66666667,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,0.033735453,0,0,0
18019,1606070952211482016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-07T00:00:00.000Z,R010AY038ID,NA,43.0664962,-114.7248897,NA,NA,NA,NA,16,69.33333333,30,31.33333333,30.66666667,21.33333333,22,0.66666667,26,0,0,0,0,12.66666667,0,0,1.33333333,13.33333333,0,0,0.66666667,NA,NA,NA,NA,NA,24.85714286,34.8125,30.16666667,20.8,27.33333333,60,56.38888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83333333,2.83333333,2.83333333,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,0.114791891,0,0,0
18020,16061614243040232016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-16T00:00:00.000Z,R010AY038ID,NA,43.07633562,-114.869031,NA,NA,NA,NA,12,55.33333333,31.33333333,19.33333333,36,12.66666667,18.66666667,7.33333333,9.33333333,0,0,0,0,14,0,0,18.66666667,14,0,0,0,NA,NA,NA,NA,NA,36,33.73684211,34.56666667,36,33.8125,31.625,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94444444,2.11111111,1.77777778,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,0.207566837,0,0,0
18021,16061711174777912016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-17T00:00:00.000Z,R010XA007ID,NA,43.11104904,-115.1534062,NA,NA,NA,NA,4,56.66666667,48,4,50.66666667,4,6.66666667,2.66666667,3.33333333,0,0,0,0,22,0,0,17.33333333,22,0,0,0,NA,NA,NA,NA,NA,NA,27.6,27.6,NA,34.5,34.5,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88888889,6,2.54545455,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,0.08287777,0,0,0
18022,16061809294271322016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-18T00:00:00.000Z,R010XA007ID,NA,43.19194469,-115.1202484,NA,NA,NA,NA,10,66.66666667,10.66666667,14,51.33333333,13.33333333,52,42.66666667,16.66666667,0,0,0,0,8,0,0,12.66666667,10.66666667,0,0,2.66666667,NA,NA,NA,NA,NA,NA,46.8,46.8,NA,49.11538462,49.11538462,61.14285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94117647,1.625,2.22222222,2022-07-31T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,0.006583508,0,0,0
18023,16061911211770032016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-19T00:00:00.000Z,R010XA007ID,NA,43.1978833,-114.90415,NA,NA,NA,NA,8,65.33333333,6.66666667,18.66666667,50.66666667,18,56,46.66666667,12.66666667,0,0,0,0,10,0,0,14,12.66666667,0,0,2.66666667,NA,NA,NA,NA,NA,26,53.4137931,52.5,NA,54.55555556,54.55555556,38.26666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83333333,2.22222222,1.44444444,2022-07-31T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,0.029548677,0,0,0
18024,1606201027175312016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-20T00:00:00.000Z,R010XA007ID,NA,43.20224773,-114.9730807,NA,NA,NA,NA,6.66666667,62.66666667,1.33333333,14,27.33333333,14,38,26.66666667,31.33333333,0,0,0,0,6,0,2.66666667,20,8,0,0,2,NA,NA,NA,NA,NA,39,37.72,37.76923077,39,38.92,38.91666667,40.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05555556,4.33333333,1.77777778,2022-07-31T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,0.057371536,0,0,0
18025,16062109135463532016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-21T00:00:00.000Z,R010AY021ID,NA,43.19652758,-115.018022,NA,NA,NA,NA,5.33333333,75.33333333,6,3.33333333,62.66666667,2.66666667,58.66666667,57.33333333,26,0,0,0,0,7.33333333,0,0,12,7.33333333,0,0,0,NA,NA,NA,NA,NA,NA,52.93103448,52.93103448,NA,54.21428571,54.21428571,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61111111,2.875,2.4,2022-07-31T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,0.011871646,0,0,0
18026,16062708330023212016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-06-27T00:00:00.000Z,R010AY001ID,NA,43.27225026,-114.7102601,NA,NA,NA,NA,18.66666667,70.66666667,18,12.66666667,35.33333333,12.66666667,32,22,33.33333333,0,0,0.66666667,0,4.66666667,0,0,1.33333333,8.66666667,0,0,4,NA,NA,NA,NA,NA,20.83333333,37.60869565,34.13793103,20.83333333,37.34782609,43.17647059,55.77272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27777778,2.7,1.75,2022-07-31T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,0.070865932,0,0,0
18027,16051108353511492016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-05-09T00:00:00.000Z,R011AY007ID,NA,42.99765234,-115.0168885,NA,NA,NA,NA,2,92,11.33333333,43.33333333,67.33333333,20.66666667,72,62.66666667,16.66666667,0,0,0,0,5.33333333,0,0,0,6,0,0,0.66666667,NA,NA,NA,NA,NA,57.66666667,80.58333333,76,35.5,77.11538462,80.58333333,64.63636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27777778,4.64285714,3,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,0.003324335,0,0,0
18028,16051907543650062016-09-01,DIMA 5.0_ID_SHFO_2016.mdb,BLM_AIM,2016-05-16T00:00:00.000Z,R010XY009ID,NA,43.02273856,-114.9874936,NA,NA,NA,NA,19.33333333,64,13.33333333,2.66666667,50,0,36.66666667,36.66666667,20,0,0,0,1.33333333,10.66666667,0,0,4,12.66666667,0,0,0.66666667,NA,NA,NA,NA,NA,9,30.55172414,29.83333333,NA,31.125,31.125,78.11111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4,3.1,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Mountain Home Uplands,ID,Grasslands,0.518140441,1.55E-06,0,1.09E-06
18029,1605181625345332016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-05-12T00:00:00.000Z,R011XY010ID,NA,43.10831926,-116.4993799,NA,NA,NA,NA,14,49.33333333,1.33333333,0.66666667,35.33333333,0.66666667,34.66666667,34,16,0,0,0,0,10.66666667,4,10.66666667,10,12,0,0,1.33333333,NA,NA,NA,NA,NA,NA,27.8,27.8,NA,27.72413793,27.72413793,43.46666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61111111,4.55555556,4.66666667,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,1.840282619,2.18E-05,3.96E-06,1.15E-05
18030,1605181921216092016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-05-18T00:00:00.000Z,R011XY014ID,NA,43.46320718,-116.8118276,NA,NA,NA,NA,5.33333333,77.33333333,74,2.66666667,74.66666667,0,4.66666667,4.66666667,6.66666667,0,0,0,0,15.33333333,0,0,1.33333333,16,0,0,0.66666667,NA,NA,NA,NA,NA,31,24.62068966,24.83333333,NA,25.66666667,25.66666667,47.55555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55555556,5.83333333,3.91666667,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,0.949222195,5.67E-06,0,1.92E-06
18031,16052114380287592016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-05-21T00:00:00.000Z,R011XY014ID,NA,42.92817824,-116.4307343,NA,NA,NA,NA,4,88,27.33333333,8.66666667,77.33333333,8,62.66666667,59.33333333,21.33333333,0,0,0,0,4.66666667,0,1.33333333,1.33333333,5.33333333,0,0,0.66666667,NA,NA,NA,NA,NA,NA,38.76666667,38.76666667,NA,39.43478261,39.43478261,44.47368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22222222,5.46153846,4.6,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,0.001630449,0,0,0
18032,16052412120152252016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-05-22T00:00:00.000Z,R025XY048ID,NA,42.99063903,-116.5651628,NA,NA,NA,NA,2,90.66666667,56.66666667,12,80.66666667,2,50.66666667,48.66666667,25.33333333,0,0,0,0,5.33333333,0,0,1.33333333,6,0,0,0.66666667,NA,NA,NA,NA,NA,NA,33.6,33.6,NA,33.89655172,33.89655172,29.95454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88888889,4.90909091,4.85714286,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0.052428352,0,0,0
18033,16052415134750352016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-05-23T00:00:00.000Z,R025XY019ID,NA,43.04056272,-116.5935042,NA,NA,NA,NA,5.33333333,58.66666667,0.66666667,2.66666667,52.66666667,2.66666667,53.33333333,52,10,0,0,0,0,3.33333333,0,1.33333333,31.33333333,3.33333333,0,0,0,NA,NA,NA,NA,NA,NA,29.08,29.08,NA,29.95833333,29.95833333,28.11111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11111111,4.5,3.33333333,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,2.338499732,6.33E-05,1.42E-05,3.42E-05
18034,16060710220038362016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-06-04T00:00:00.000Z,R011XY010ID,NA,43.31118403,-116.6526432,NA,NA,NA,NA,4.66666667,76,66.66666667,0.66666667,73.33333333,0.66666667,11.33333333,10.66666667,15.33333333,0,0,0,0,10,0.66666667,0,8,10.66666667,0,0,0.66666667,NA,NA,NA,NA,NA,NA,28.79310345,28.79310345,NA,30,30,35.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77777778,4.83333333,4.75,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Unwooded Alkaline Foothills,ID,Grasslands,2.285649425,7.57E-05,1.38E-05,4.01E-05
18035,16060710280455942016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-06-06T00:00:00.000Z,R025XY010ID,NA,42.86532873,-116.9510296,NA,NA,NA,NA,10,76.66666667,46,12.66666667,48,2.66666667,6,3.33333333,37.33333333,0,0,0,0,9.33333333,0,0,3.33333333,10,0,0,0.66666667,NA,NA,NA,NA,NA,16,24.77777778,24.17241379,14,21.5,22.57142857,48.95454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94444444,4.11764706,1,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0.003947252,0,0,0
18036,16060710382097102016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-06-05T00:00:00.000Z,R025XY048ID,NA,43.06182062,-117.0193522,NA,NA,NA,NA,0,78,65.33333333,9.33333333,67.33333333,8,11.33333333,4.66666667,20.66666667,0,0,0,0,12,0,0,9.33333333,12.66666667,0,0,0.66666667,NA,NA,NA,NA,NA,29,34.17241379,34,29,41.42857143,43.5,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55555556,5.66666667,4,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0,0,0,0
18037,16061712155268162016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-06-17T00:00:00.000Z,R025XY019ID,NA,42.22700089,-116.5806394,NA,NA,NA,NA,4,85.33333333,61.33333333,12,84.66666667,7.33333333,60.66666667,56,1.33333333,0,0,0,0,6,0.66666667,0,4,6,0,0,0,NA,NA,NA,NA,NA,46.75,50.15384615,49.7,NA,56.38888889,56.38888889,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16666667,5.45454545,4.71428571,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.006285423,0,0,0
18038,16061912502884512016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-06-16T00:00:00.000Z,R025XY019ID,NA,42.13058678,-116.6497032,NA,NA,NA,NA,22,67.33333333,0,4,47.33333333,3.33333333,48.66666667,47.33333333,33.33333333,0,0,0,0,4.66666667,0,0.66666667,4,6,0,0,1.33333333,NA,NA,NA,NA,NA,2,43.51724138,42.13333333,2,42.13333333,43.51724138,40.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444,4,2.57142857,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.023754451,0,0,0
18039,16061919372278102016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-06-17T00:00:00.000Z,R025XY019ID,NA,42.22077039,-116.5950421,NA,NA,NA,NA,4.66666667,91.33333333,58.66666667,5.33333333,90,0.66666667,62.66666667,62.66666667,6.66666667,0,0,0,0,3.33333333,0,0,0.66666667,3.33333333,0,0,0,NA,NA,NA,NA,NA,55.66666667,38.03703704,39.8,NA,40.1,40.1,47.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61111111,5.4,3.625,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.001609327,0,0,0
18040,16062009182219542016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-06-18T00:00:00.000Z,R025XY019ID,NA,42.22440052,-116.7993044,NA,NA,NA,NA,12,83.33333333,0,6.66666667,68,2,68,68,31.33333333,0,0,0,0,2.66666667,0,0,0,4.66666667,0,0,2,NA,NA,NA,NA,NA,67.5,52.2962963,53.34482759,NA,52.2962963,52.2962963,62.86956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05555556,4.14285714,3.75,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.002210125,0,0,0
18041,16062112155633542016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-06-18T00:00:00.000Z,R025XY019ID,NA,42.24148994,-116.8043462,NA,NA,NA,NA,12,77.33333333,50,10,61.33333333,3.33333333,17.33333333,14,16.66666667,0,0,0,0,2,0,1.33333333,7.33333333,2,0,0,0,NA,NA,NA,NA,NA,25,35.46153846,34.37931034,33,37.54545455,38,32.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.7,4.375,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.151396153,0,0,0
18042,16062912254151092016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-06-29T00:00:00.000Z,R011XY001ID,NA,42.05091774,-116.8252425,NA,NA,NA,NA,6,46,0,2.66666667,29.33333333,0.66666667,30,29.33333333,27.33333333,0,0,0,0,7.33333333,38.66666667,0,0,9.33333333,0,0,2,NA,NA,NA,NA,NA,NA,36.75862069,36.75862069,NA,36.75862069,36.75862069,42.10526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,5.875,5.2,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.631755483,7.41E-06,1.67E-06,4.01E-06
18043,16062918570678002016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-06-29T00:00:00.000Z,R025XY019ID,NA,42.00564039,-116.8776512,NA,NA,NA,NA,3.33333333,78,38.66666667,8,73.33333333,0.66666667,54,53.33333333,15.33333333,0,0,0,0,7.33333333,7.33333333,0,4,7.33333333,0,0,0,NA,NA,NA,NA,NA,64,55.62068966,55.9,NA,56.41666667,56.41666667,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61111111,4.75,3.5,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.031333285,0,0,0
18044,16070611523696522016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-07-06T00:00:00.000Z,R025XY024ID,NA,42.99217349,-116.9641398,NA,NA,NA,NA,4.66666667,76.66666667,1.33333333,18,50,5.33333333,53.33333333,49.33333333,28.66666667,0,0,0,0,12,0,0.66666667,4.66666667,13.33333333,0,0,1.33333333,NA,NA,NA,NA,NA,27,26.89285714,26.89655172,NA,27.2962963,27.2962963,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333,4.45454545,4.14285714,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0.100229499,0,0,0
18045,16071212565056812016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-07-12T00:00:00.000Z, UNKNOWN,NA,43.09337431,-116.7670949,NA,NA,NA,NA,6.66666667,65.33333333,6,10,15.33333333,10,18.66666667,10,10.66666667,0,0,0,0,10,0,0,17.33333333,10.66666667,0,0,0.66666667,NA,NA,NA,NA,NA,39.6,30.0625,32.33333333,39.6,34.26315789,32.35714286,359.9090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666667,3.07692308,1.6,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0.017585014,0,0,0
18047,16072118251479642016-09-01,DIMA5.0_ID_OWFO_2016.mdb,BLM_AIM,2016-07-21T00:00:00.000Z,R025XY045ID,NA,42.75658882,-116.9289847,NA,NA,NA,NA,0,95.33333333,0,22,1.33333333,18,18.66666667,1.33333333,12.66666667,0,0,0,0,2.66666667,0,0,0,4.66666667,0,0,2,NA,NA,NA,NA,NA,19.21052632,31,19.8,20.15384615,20.92857143,31,1359.103448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52941176,2.5,3,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,0,0,0,0
