"rid","PrimaryKey","DBKey","ProjectKey","DateVisited","EcologicalSiteId","PercentCoveredByEcoSite","Latitude_NAD83","Longitude_NAD83","LocationStatus","LocationType","Latitude_NAD83_Actual","Longitude_NAD83_Actual","BareSoilCover","TotalFoliarCover","AH_AnnGrassCover","AH_ForbCover","AH_GrassCover","AH_PerenForbCover","AH_PerenForbGrassCover","AH_PerenGrassCover","AH_ShrubCover","FH_CyanobacteriaCover","FH_DepSoilCover","FH_DuffCover","FH_EmbLitterCover","FH_HerbLitterCover","FH_LichenCover","FH_MossCover","FH_RockCover","FH_TotalLitterCover","FH_VagrLichenCover","FH_WaterCover","FH_WoodyLitterCover","GapCover_101_200","GapCover_200_plus","GapCover_25_50","GapCover_25_plus","GapCover_51_100","Hgt_Forb_Avg","Hgt_Grass_Avg","Hgt_Herbaceous_Avg","Hgt_PerenForb_Avg","Hgt_PerenForbGrass_Avg","Hgt_PerenGrass_Avg","Hgt_Woody_Avg","RH_AnnualProd","RH_BareGround","RH_BioticIntegrity","RH_CommentsBI","RH_CommentsHF","RH_CommentsSS","RH_Compaction","RH_DeadDyingPlantParts","RH_FuncSructGroup","RH_Gullies","RH_HydrologicFunction","RH_InvasivePlants","RH_LitterAmount","RH_LitterMovement","RH_PedestalsTerracettes","RH_PlantCommunityComp","RH_ReprodCapabilityPeren","RH_Rills","RH_SoilSiteStability","RH_SoilSurfLossDeg","RH_SoilSurfResisErosion","RH_WaterFlowPatterns","RH_WindScouredAreas","SoilStability_All","SoilStability_Protected","SoilStability_Unprotected","DateLoadedInDb","mlra_name","mlrarsym","na_l1name","na_l2name","us_l3name","us_l4name","State","modis_landcover","horizontal_flux_total_MD","vertical_flux_MD","PM2_5_MD","PM10_MD","corrected_ecosite_id","corrected_mlra"
110632,"16100415221576082016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-03,"R042XB015NM",NA,31.784398,-106.925969,NA,NA,NA,NA,55.66666667,21.33333333,0,0,0,0,0,0,21.33333333,0,0,0,0,4.66666667,0,0,17,6,0,0,1.33333333,0,70.17333333,1.06666667,72.24,1,1,NA,1,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11111111,4.5,1.8125,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Closed Shrublands",NA,NA,NA,NA,"R042BB015NM","042B"
110633,"16100510513021652016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-04,"R042XB012NM",NA,31.862162,-106.945461,NA,NA,NA,NA,53.33333333,34,0,0,0,0,0,0,31,0,0,0,0,6.66666667,0,0,4.66666667,8,0,0,1.33333333,0,62.46666667,0,63.64,1.17333333,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",41.1522294175984,0.0012570360807291,0.00037586365184602,0.00088067204816753,"R042BB012NM","042B"
110634,"16100515373142542016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-04,"R042XB012NM",NA,31.827062,-106.850356,NA,NA,NA,NA,45,31,0,1.66666667,0,1.66666667,1.66666667,0,18,0,0,0,0,15.33333333,0,0,5,19,0,0,3.66666667,7.24,56.85333333,4.62666667,75.29333333,6.57333333,9.85714286,NA,9.85714286,11.33333333,11.33333333,NA,78.13333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38888889,3.71428571,1.54545455,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",4.06026880158543,1.02149745488837e-05,2.95958181783926e-06,7.15830076758896e-06,"R042BB012NM","042B"
110635,"16101315290628462016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-12,"R042XB011NM",NA,32.109515,-106.59889,NA,NA,NA,NA,59.33333333,20,0,8.33333333,0,1.33333333,1.33333333,0,11.66666667,0,0,0,0,14.33333333,0,0,6,14.66666667,0,0,0.33333333,7.52,77.48,0.93333333,86.98666667,1.05333333,14.3125,NA,14.3125,22.25,22.25,NA,152.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55555556,1,1.66666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",38.5525368634747,0.00040048304457399,0.00011603245826616,0.00028064556335356,"R042BB011NM","042B"
110636,"16101316253652552016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-09-21,"R042XB035NM",NA,32.4069,-106.6027,NA,NA,NA,NA,5.66666667,62.33333333,0,2,33,1.33333333,33.66666667,33,31.66666667,0,0,0,0,4.66666667,0,0,26.66666667,5.33333333,0,0,0.66666667,15.09333333,9.97333333,10.48,48.64,13.09333333,NA,44.875,44.875,NA,44.875,44.875,57.13636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94444444,4.8,2.875,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",0.0334355305963179,0,0,0,"R042BB035NM","042B"
110637,"16101710150739482016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-16,"R042XB015NM",NA,32.1282,-107.3495,NA,NA,NA,NA,35,35,9.33333333,22.33333333,12.66666667,11,14.33333333,3.33333333,0.33333333,0,0,0,0,28.33333333,0,0,0.66666667,29.33333333,0,0,1,28.25333333,35.64,4.64,87.46666667,18.93333333,23.24,16.2,22.06666667,22.9,23.33333333,25.5,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61111111,2,1.46153846,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",7.32015788232184,4.94816875379369e-05,1.43363700371778e-05,3.46751328007057e-05,"R042BB015NM","042B"
110638,"16101715173474852016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-16,"R042XB015NM",NA,32.0388,-107.3157,NA,NA,NA,NA,24.33333333,61.33333333,28.66666667,30,29,4.66666667,5,0.33333333,12.33333333,0,0,0,0,12.66666667,0,0,1.66666667,12.66666667,0,0,0,19.37333333,39.22666667,6.24,76.89333333,12.05333333,34.8,22,30.53333333,51.66666667,51.66666667,NA,64.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64705882,3.88888889,3.375,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",2.33720010442039,6.75187661185491e-06,0,2.28303014139054e-06,"R042BB015NM","042B"
110639,"16101810083750302016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-17,"R042XB027NM",NA,32.502086,-107.03599,NA,NA,NA,NA,2,71,0.33333333,0.33333333,69.66666667,0,69.33333333,69.33333333,1.33333333,0,0,0,0,10.66666667,0,0,16.33333333,10.66666667,0,0,0,13.89333333,6.24,19.37333333,63.42666667,23.92,NA,44.26666667,44.26666667,NA,44.26666667,44.26666667,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94444444,5.16666667,3.33333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Woody Savannas",0.0102502796536038,0,0,0,"R042BB027NM","042B"
110640,"16111616411999302016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-11-13,"R042XB012NM",NA,31.950132,-106.715253,NA,NA,NA,NA,54.33333333,16,0,11,1,9.33333333,10,1,4,0,0,0,0,27.33333333,0,0,0.33333333,29.33333333,0,0,2,6.21333333,75.64,0,88.29333333,6.44,33.85714286,4,24.9,38.83333333,30.5,5.5,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333,4,2.23529412,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",55.666150288463,0.0007548213113285,0.00021869713061875,0.00052895687673204,"R042BB012NM","042B"
110641,"16101909591228152016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-18,"R042XB037NM",NA,31.8816,-107.1333,NA,NA,NA,NA,22.66666667,53,17,18.33333333,25,6,14,8.33333333,13.33333333,0,0,0,0,21.33333333,0,0,2,22.33333333,0,0,1,28.58666667,29.46666667,5.64,72.64,8.94666667,25.73333333,34.2,29.96666667,29.5,39.17647059,53,57.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44444444,3.33333333,2.26666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",2.05362466759273,1.76536038954115e-05,5.47126280340913e-06,1.24152424087752e-05,"R042BB037NM","042B"
110642,"16101914152397652016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-18,"R042XB012NM",NA,31.9909,-106.9975,NA,NA,NA,NA,67.66666667,24,0,0.66666667,7,0.66666667,7.66666667,7,23,0,0,0,0,5.33333333,0,0,1.66666667,6.66666667,0,0,1.33333333,7.52,69.52,2.04,80.62666667,1.54666667,7,47.6,36,7,36,47.6,78.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72222222,1.5,1.83333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",5.83018271970706,3.79140458245045e-05,1.17502878341261e-05,2.66636458151374e-05,"R042BB012NM","042B"
110643,"16102710331232972016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-24,"R042XB027NM",NA,31.93,-107.2226,NA,NA,NA,NA,4.33333333,50.66666667,0,12.33333333,30.33333333,10.66666667,39.66666667,30.33333333,11,0,0,0,0,20.66666667,0,0,23.33333333,21.66666667,0,0,1,23.92,18,9.8,72,20.28,32,28.14285714,30,35.3,31.125,28.14285714,46.21428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27777778,3.88888889,2.66666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Woody Savannas",0.143556686463493,0,0,0,"R042BB027NM","042B"
110644,"16080308105523902016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-08-02,"R042XB012NM",NA,32.07294,-106.489215,NA,NA,NA,NA,41.33333333,26.33333333,0,2,1,1.33333333,2,1,25.33333333,0,0,0,0,11.33333333,0,0,19.66666667,12.66666667,0,0,1.33333333,13.92,53.84,1.70666667,75.46666667,6,15.06666667,NA,15.06666667,12.9,12.9,NA,88.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72222222,4.14285714,3.45454545,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",3.404732140927,1.67153380166158e-05,4.99801067144025e-06,1.17106186543935e-05,"R042BB012NM","042B"
110645,"16102712080361972016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-24,"R042XB010NM",NA,31.923,-107.3185,NA,NA,NA,NA,10.33333333,25.33333333,2,10,2.33333333,5,5.33333333,0.33333333,15.66666667,0,0,0,0,19.33333333,0,0,44.33333333,20,0,0,0.66666667,17.77333333,63.04,2.21333333,86.14666667,3.12,14.93333333,12.2,14.25,10.5,11.27272727,12.2,64.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16666667,3.5,4.25,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",5.84015733478632,0.00013626230851822,4.07434662986196e-05,9.54643360206788e-05,"R042BB010NM","042B"
110646,"1609071345385512016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-08-31,"R042XB012NM",NA,32.1012,-107.2117,NA,NA,NA,NA,59,18.66666667,5,1.33333333,15,0.33333333,10.33333333,10,1.66666667,0,0,0,0,14,0,0,7.66666667,14.66666667,0,0,0.66666667,13.28,74.92,2.2,94.37333333,3.97333333,50,13.9,15.61904762,NA,21,21,56.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72222222,2.4,1.46153846,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",46.7636354669923,0.00067708126202982,8.72086438637674e-06,0.00022895075204114,"R042BB012NM","042B"
110647,"16090715080974402016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-09-01,"R042XB035NM",NA,32.402,-106.5556,NA,NA,NA,NA,2.33333333,71,1.66666667,10,37,9,43.66666667,35.33333333,35.33333333,0,0,0,0,2.66666667,0,0,21.66666667,5,0,0,2.33333333,8.85333333,11.68,8.53333333,41.69333333,12.62666667,47.5,49.7826087,49.6,47.5,49.16666667,49.31818182,66.05263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83333333,3.09090909,2.42857143,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",0.00643602975564021,0,0,0,"R042BB035NM","042B"
110648,"16090814021780972016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-09-04,"R042XB012NM",NA,32.2551,-107.1484,NA,NA,NA,NA,45,37,3.33333333,4.33333333,23.33333333,0.33333333,20.66666667,20.66666667,12.66666667,0,0,0,0,16.33333333,0,0,0,18,0,0,1.66666667,8.98666667,36.54666667,8.8,67.53333333,13.2,10.625,18.82352941,16.2,NA,23.69230769,23.69230769,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83333333,3.5,2.5,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",3.8250755222117,1.07214431914885e-05,0,3.62528135784982e-06,"R042BB012NM","042B"
110649,"16100612215065372016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-05,"R042XB035NM",NA,32.229203,-106.583234,NA,NA,NA,NA,11.33333333,60,13.33333333,10,45.66666667,5.33333333,39,34.33333333,2,0,0,0,0,8,0,0,20,8.66666667,0,0,0.66666667,24.24,27.13333333,8.69333333,73.74666667,13.68,18.66666667,38.24,36.14285714,15.5,41.27272727,43.85,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4.75,3.15384615,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",0.998146969525807,1.69609313271013e-06,0,0,"R042BB035NM","042B"
110650,"16101110223237672016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-10,"R042XB010NM",NA,32.262404,-106.597326,NA,NA,NA,NA,0.66666667,73.33333333,2.33333333,4.33333333,48.33333333,3.66666667,48,46,32.66666667,0,0,0,0,10.33333333,0,0,12.66666667,13.33333333,0,0,3,16.32,6.37333333,5.38666667,39.65333333,11.57333333,32,51.44,50,32,51.48,53.17391304,83.89473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55555556,4.875,2.5,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",0.0014254157188674,0,0,0,"R042BB010NM","042B"
110651,"16101209373242852016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-11,"R042XB010NM",NA,32.421901,-107.074806,NA,NA,NA,NA,10,50.66666667,1.33333333,1,17.33333333,0,16,16,37.33333333,0,0,0,0,6,0,0,33,6.33333333,0,0,0.33333333,25.58666667,26.44,5.14666667,65.84,8.66666667,18,21.51851852,21.39285714,NA,23.40909091,23.40909091,51.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77777778,3.8,3.76923077,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",0.669274988723285,4.61090435250103e-06,1.42897908560508e-06,3.24266333936583e-06,"R042BB010NM","042B"
110652,"16091514123243082016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-09-11,"R042XB012NM",NA,32.3222,-106.9646,NA,NA,NA,NA,40,48.33333333,1,1,42.66666667,1,42.66666667,41.66666667,5.33333333,0,0,0,0,11.33333333,0,0,0.33333333,11.33333333,0,0,0,18.33333333,23.72,10.21333333,67.93333333,15.66666667,15.5,29.84,28.77777778,15.5,29.84615385,31.04166667,46.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88888889,4.14285714,2.09090909,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",4.6582524154742,1.68260950057304e-05,0,5.69037881464688e-06,"R042BB012NM","042B"
110653,"16081211131054762016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-08-11,"R042XB035NM",NA,32.319035,-106.580867,NA,NA,NA,NA,4,41.66666667,0,2.66666667,35.33333333,2,36,35.33333333,2.66666667,0,0,0,0,17,0,0,35.33333333,19,0,0,2,29.37333333,23.94666667,7.05333333,71.22666667,10.85333333,13,43.05555556,41.47368421,13,41.47368421,43.05555556,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.83333333,3.83333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Montane Woodlands","NM","Woody Savannas",0.125637001896742,0,0,0,"R042BB035NM","042B"
110654,"16081508511172662016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-08-14,"R042XB012NM",NA,32.40112,-107.222455,NA,NA,NA,NA,55.33333333,16.66666667,0,2,0.33333333,1.66666667,2,0.33333333,13.33333333,0,0,0,0,18.66666667,0,0,8.33333333,19.66666667,0,0,1,6.96,70.8,0.98666667,82.42666667,3.68,9.11111111,6,8.33333333,8.64705882,7.95652174,6,60.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83333333,4.5,2.35714286,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",24.2163087390183,0.00020929838714911,2.69257109617344e-06,7.07699288939658e-05,"R042BB012NM","042B"
110655,"16081513041892142016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-08-14,"R042XB012NM",NA,32.371424,-107.358003,NA,NA,NA,NA,47,30.66666667,0,1.66666667,22,0.66666667,22.66666667,22,0,0,0,0,0,16.66666667,0,0,5.33333333,17,0,0,0.33333333,15.13333333,39.90666667,7.42666667,75.22666667,12.76,25.42857143,20.875,22.26086957,10.5,19.72222222,20.875,21.38461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72222222,4.83333333,3.16666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Open Shrublands",7.30640627572265,2.83328679565155e-05,0,9.5802594561215e-06,"R042BB012NM","042B"
110656,"16081609081889162016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-08-15,"R042XB035NM",NA,32.391027,-106.607067,NA,NA,NA,NA,13,42,0,0.33333333,20.33333333,0.33333333,20.66666667,20.33333333,22,0,0,0,0,27,0,0,14.66666667,30.33333333,0,0,3.33333333,22.49333333,38,5.45333333,73.37333333,7.42666667,NA,23.65217391,23.65217391,NA,23.65217391,23.65217391,57.38461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05555556,4.625,3.6,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Woody Savannas",2.19462085262854,7.55442132733868e-06,0,3.2929827554703e-06,"R042BB035NM","042B"
110657,"16081709161231012016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-08-16,"R042XB012NM",NA,32.004523,-106.942483,NA,NA,NA,NA,74.66666667,7,0.33333333,1.66666667,1.66666667,0,1.33333333,1.33333333,4.33333333,0,0,0,0,12,0,0,5,13.33333333,0,0,1.33333333,1.65333333,92.30666667,0.48,94.44,0,23.875,NA,23.875,NA,NA,NA,65.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44444444,2.75,1.07142857,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",127.476391691804,0.00647714545139361,0.00200770030865212,0.00455544637692757,"R042BB012NM","042B"
110658,"16083116262962852016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-08-24,"R042XB024NM",NA,31.931343,-106.968433,NA,NA,NA,NA,42,13.33333333,0,1.33333333,1.33333333,1,2.33333333,1.33333333,11,0,0,0,0,7.33333333,0,0,36.66666667,8,0,0,0.66666667,6.01333333,76.04,0.50666667,84.49333333,1.93333333,15,7.5,11.66666667,15,11.66666667,7.5,68.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83333333,2,1.8125,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",34.390840626793,0.00133899031573582,0.00041498640337177,0.00094167327082527,"R042BB024NM","042B"
110659,"1610040933567712016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-03,"R042XB018NM",NA,31.789639,-107.103344,NA,NA,NA,NA,48.33333333,39.33333333,7,4.33333333,34.66666667,0.66666667,29,28.33333333,0,0,0,0,0,12.33333333,0,0,0,12.33333333,0,0,0,31.45333333,13.28,12.44,78.66666667,21.49333333,9,19.96428571,19.23333333,NA,21.58333333,21.58333333,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333,6,4,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",10.5286317974235,0.00012287583312832,3.67407520171847e-05,8.60854270914671e-05,"R042BB018NM","042B"
110661,"16103116133681472016-09-01","NM_LasCrucesDO_LUP_2016_5-3b_01.mdb","BLM_AIM",2016-10-25,"R042XB037NM",NA,31.957,-107.1992,NA,NA,NA,NA,19.66666667,52,0.33333333,9.33333333,39,5.33333333,42.66666667,38.66666667,0.33333333,0,0,0,0,16.66666667,0,0,11.66666667,16.66666667,0,0,0,25.6,32.48,4.14666667,74.13333333,11.90666667,31.25,55.0625,47.125,35.33333333,51.94736842,55.0625,31.55555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05555556,4.83333333,3.66666667,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Grasslands",1.22371026378292,7.32424736479411e-06,2.26994166193074e-06,5.15090846424214e-06,"R042BB037NM","042B"
