"SpeciesCode","ScientificName","CommonName","Family","SortSeq","synonymOf","GrowthHabitCode","Duration","Stabilizing","DateModified","DateFound","PlotFirstFound","PotentialGenus","PotenialSpecies","PotentialSubspecies","Comments","PhotosTaken","PhotoNumbers","SpecimenCollected","IdentifiedTo","FinalCode","ChangedInDIMA","petalsNumber","petalsColor","petalsSize","sepalsNumber","sepalsColor","sepalsSize","stamensNumber","stamensColor","stamensSize","glumesPresent","ligulesPresent","Noxious","SG_Group","DBKey","DateLoadedInDb","created_user","created_date","last_edited_user","last_edited_date","GlobalID","GrowthHabit","GrowthHabitSub"
"AF1650","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{769763C1-D24D-4247-A85C-0DCB39FCC7AE}",NA,NA
"AF1651","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{DBA4F723-628A-4AFD-8243-B148C0B7D61E}",NA,NA
"AF1652","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{FED99F87-32F2-4790-8255-431481CA2FB7}",NA,NA
"AF1653","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{85A792DD-A6BC-4CFC-A431-4E60BC943CE4}",NA,NA
"AF1654","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{49B215B6-3C10-4C54-968C-59A9FAB6ED31}",NA,NA
"AF1655","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{11855A70-E16A-41B1-8E4E-573B9869AD51}",NA,NA
"AF1656","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{33EC72AD-B08C-46CD-9381-3A532A038A02}",NA,NA
"AF1657","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{30A1103D-E7F5-461D-AE7E-5FA9999914ED}",NA,NA
"AF1658","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{C90DCF1A-EBDC-4C09-8775-6FFCA344BBE2}",NA,NA
"AF1659","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{02ED2181-B04D-48B1-9F09-5B7F3E935FA2}",NA,NA
"AF1660","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{F7D259C7-C8D0-4AEF-915E-2D259B93E194}",NA,NA
"AF1661","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{3B2CED5D-86E1-4649-973C-9E98376318F4}",NA,NA
"AF1662","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{07B0A077-CCB8-4F61-9CCB-867880A6231E}",NA,NA
"AF1663","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8342F9FE-35BD-4DB9-952E-5A4F3DD48534}",NA,NA
"AF1664","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6DD80496-B7A5-4274-832A-444138CA2370}",NA,NA
"AF1665","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{D439E465-E516-4714-97E4-13AF6CDC47D3}",NA,NA
"AF1666","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{AC0A5C7F-E7EE-4729-932C-09F143EFBA3B}",NA,NA
"AF1667","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{46A660A5-540B-4651-AD87-D931F1DC583A}",NA,NA
"AF1668","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{020AE24A-8583-45EB-B21D-6B69EAD602C6}",NA,NA
"AF1669","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{D67F98DF-D14D-454D-994F-33672CF82652}",NA,NA
"AF1670","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{3A75147B-D91D-46A8-A980-6F733FBB6924}",NA,NA
"AF1671","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{037A4F9A-167F-4311-8287-866AADFFC0F4}",NA,NA
"AF1672","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{E460CB29-7120-4807-989F-3C75662F70FA}",NA,NA
"AF1673","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{576E73BB-BADF-4903-B998-C43C275AE382}",NA,NA
"AF1674","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8E7FF849-F229-4C57-8212-35B261A52C97}",NA,NA
"AF1675","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{FA6DE66C-17C6-4A0A-B7B7-56903B152D43}",NA,NA
"AF1676","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{C0C44830-55E5-46A5-8BDC-C7A7430DE244}",NA,NA
"AF1677","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{7A379929-0B45-4BFD-BDB2-580AE13967A5}",NA,NA
"AF1678","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{32737E5C-399A-4021-9E81-2504F406B3DB}",NA,NA
"AF1679","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{59836607-C533-4AB3-B7D3-2AAA29A97A89}",NA,NA
"AF1680","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{71208048-D45B-44E4-9F16-A4AEACF2AC94}",NA,NA
"AF1681","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{C1346D77-175E-4E37-B6B1-0F84EE3189F6}",NA,NA
"AF1682","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{B63FEFB6-B52C-4F06-AEDA-86B51D7171A8}",NA,NA
"AF1683","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{ACF9A756-E172-49E0-B013-53841CD6D3F2}",NA,NA
"AF1684","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{54E1E61C-E6FD-4BBC-93DE-A85E98A9F7E6}",NA,NA
"AF1685","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{F87F7B3E-FD45-488D-941A-76D9829351B9}",NA,NA
"AF1686","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{A24590D7-62D8-4B7F-B304-6AA1C9E91A8B}",NA,NA
"AF1687","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{75D924C2-40D4-468A-8459-E5200DE2A739}",NA,NA
"AF1688","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{F38155B3-FB55-4E85-8B69-5927975699D7}",NA,NA
"AF1689","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2A0DFD4F-FBD9-4E8D-A2D5-1BD79D85FD0C}",NA,NA
"AF1690","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2DABF4B1-A553-4118-ACA7-2938208DD85C}",NA,NA
"AF1691","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2C69EC8F-0CF3-4CF0-AD84-275C3C0E6230}",NA,NA
"AF1692","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{729EC361-29CB-48FA-8AFF-36C6A06F1000}",NA,NA
"AF1693","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8D5359F8-C179-465C-9E88-CC8FF6C8B06F}",NA,NA
"AF1694","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{9D920E07-B131-48FA-91A1-51BA0AB6E124}",NA,NA
"AF1695","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6D9E6FB7-6823-458B-939A-1FFA76589381}",NA,NA
"AF1696","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{39AA56B1-CA18-48AA-9DF8-93BB5F5D4F81}",NA,NA
"AF1697","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{9CE28E18-A8A2-42CD-BD4C-A746D8A5AF15}",NA,NA
"AF1698","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{F239CF25-9F8F-4298-A94D-9484B3841CBF}",NA,NA
"AF1699","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{08AAA0BA-FC19-4AD9-8196-72E99985EC1A}",NA,NA
"AF1700","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{F95820AA-6CD6-4CBD-AB36-DCD22DC51D2A}",NA,NA
"AF1701","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{4F0547D1-8C99-4E8B-9771-E1B1BFFCA9A1}",NA,NA
"AF1702","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{ECCCCA18-0B1D-459F-9403-0F759A12DEBD}",NA,NA
"AF1703","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8FFD1F4C-E200-406C-9EDC-1DD8A8E71807}",NA,NA
"AF1704","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{CAD07382-6BF5-4210-BE8D-21DBD7AE1CA0}",NA,NA
"AF1705","Annual Forb","Annual Forb",NA,99,NA,"5","Annual",0,2000-01-01 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{402DE94B-E7A8-4697-B406-2D9B3D2C71D3}",NA,NA
